"StationCode","Regions","Year","Survey","SampDate","Species","VolumeOfAllTows","Catch","CPUE"
"513","Sacramento",2016,1,2016-06-15,"Shrimp  ()",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Splittail",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Starry Flounder",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Threadfin Shad",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Three Spine Stickleback",2971,1,0.000336587007741501
"513","Sacramento",2016,1,2016-06-15,"Trid_SB0  ()",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Unknown Damaged  ()",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Unknown Fish  ()",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Unknown Invertebrate  ()",2971,0,0
"513","Sacramento",2016,1,2016-06-15,"Wakasagi",2971,0,0
"513","Sacramento",2016,2,2016-06-29,"American Shad",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Bigscale Logperch",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Bluegill",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Catfish",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Catfish  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Centrarchids  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Delta Smelt",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Gobies",2963,3,0.0010124873439082
"513","Sacramento",2016,2,2016-06-29,"Gobies  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Herring  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Jellyfish",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Largemouth Bass",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Longfin Smelt",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Mississippi Silverside",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Northern Anchovy",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Other",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Pacific Herring",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Rainwater Killifish",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Shrimp",2963,4,0.00134998312521093
"513","Sacramento",2016,2,2016-06-29,"Shrimp  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Splittail",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Starry Flounder",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Threadfin Shad",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Three Spine Stickleback",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Trid_SB0  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Unknown Damaged  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Unknown Fish  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Unknown Invertebrate  ()",2963,0,0
"513","Sacramento",2016,2,2016-06-29,"Wakasagi",2963,0,0
"513","Sacramento",2016,3,2016-07-13,"American Shad",2873,1,0.000348068221371389
"513","Sacramento",2016,3,2016-07-13,"Bigscale Logperch",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Bluegill",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Catfish",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Catfish  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Centrarchids  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Delta Smelt",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Gobies",2873,50,0.0174034110685694
"513","Sacramento",2016,3,2016-07-13,"Gobies  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Herring  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Jellyfish",2873,2,0.000696136442742778
"513","Sacramento",2016,3,2016-07-13,"Largemouth Bass",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Longfin Smelt",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Mississippi Silverside",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Northern Anchovy",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Other",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Pacific Herring",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Rainwater Killifish",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Shrimp",2873,3,0.00104420466411417
"513","Sacramento",2016,3,2016-07-13,"Shrimp  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Splittail",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Starry Flounder",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Threadfin Shad",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Three Spine Stickleback",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Trid_SB0  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Unknown Damaged  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Unknown Fish  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Unknown Invertebrate  ()",2873,0,0
"513","Sacramento",2016,3,2016-07-13,"Wakasagi",2873,0,0
"513","Sacramento",2016,4,2016-07-27,"American Shad",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Bigscale Logperch",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Bluegill",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Catfish",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Catfish  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Centrarchids  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Delta Smelt",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Gobies",2757,7,0.00253899165759884
"513","Sacramento",2016,4,2016-07-27,"Gobies  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Herring  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Jellyfish",2757,1,0.000362713093942691
"513","Sacramento",2016,4,2016-07-27,"Largemouth Bass",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Longfin Smelt",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Mississippi Silverside",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Northern Anchovy",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Other",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Pacific Herring",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Rainwater Killifish",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Shrimp",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Shrimp  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Splittail",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Starry Flounder",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Threadfin Shad",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Three Spine Stickleback",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Trid_SB0  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Unknown Damaged  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Unknown Fish  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Unknown Invertebrate  ()",2757,0,0
"513","Sacramento",2016,4,2016-07-27,"Wakasagi",2757,0,0
"513","Sacramento",2016,5,2016-08-08,"American Shad",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Bigscale Logperch",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Bluegill",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Catfish",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Catfish  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Centrarchids  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Delta Smelt",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Gobies",2867,7,0.00244157656086502
"513","Sacramento",2016,5,2016-08-08,"Gobies  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Herring  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Jellyfish",2867,5,0.00174398325776073
"513","Sacramento",2016,5,2016-08-08,"Largemouth Bass",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Longfin Smelt",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Mississippi Silverside",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Northern Anchovy",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Other",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Pacific Herring",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Rainwater Killifish",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Shrimp",2867,1,0.000348796651552145
"513","Sacramento",2016,5,2016-08-08,"Shrimp  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Splittail",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Starry Flounder",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Threadfin Shad",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Three Spine Stickleback",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Trid_SB0  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Unknown Damaged  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Unknown Fish  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Unknown Invertebrate  ()",2867,0,0
"513","Sacramento",2016,5,2016-08-08,"Wakasagi",2867,0,0
"513","Sacramento",2016,6,2016-08-24,"American Shad",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Bigscale Logperch",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Bluegill",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Catfish",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Catfish  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Centrarchids  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Delta Smelt",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Gobies",2717,1,0.000368052999631947
"513","Sacramento",2016,6,2016-08-24,"Gobies  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Herring  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Jellyfish",2717,81,0.0298122929701877
"513","Sacramento",2016,6,2016-08-24,"Largemouth Bass",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Longfin Smelt",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Mississippi Silverside",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Northern Anchovy",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Other",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Pacific Herring",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Rainwater Killifish",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Shrimp",2717,15,0.00552079499447921
"513","Sacramento",2016,6,2016-08-24,"Shrimp  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Splittail",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Starry Flounder",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Threadfin Shad",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Three Spine Stickleback",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Trid_SB0  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Unknown Damaged  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Unknown Fish  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Unknown Invertebrate  ()",2717,0,0
"513","Sacramento",2016,6,2016-08-24,"Wakasagi",2717,0,0
"513","Sacramento",2017,1,2017-06-15,"American Shad",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Bigscale Logperch",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Bluegill",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Catfish",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Catfish  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Centrarchids  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Delta Smelt",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Gobies",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Gobies  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Herring  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Jellyfish",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Largemouth Bass",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Longfin Smelt",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Mississippi Silverside",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Northern Anchovy",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Other",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Pacific Herring",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Rainwater Killifish",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Shrimp",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Shrimp  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Splittail",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Starry Flounder",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Threadfin Shad",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Three Spine Stickleback",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Trid_SB0  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Unknown Damaged  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Unknown Fish  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Unknown Invertebrate  ()",2874,0,0
"513","Sacramento",2017,1,2017-06-15,"Wakasagi",2874,0,0
"513","Sacramento",2017,2,2017-06-28,"American Shad",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Bigscale Logperch",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Bluegill",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Catfish",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Catfish  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Centrarchids  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Delta Smelt",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Gobies",2801,1,0.000357015351660121
"513","Sacramento",2017,2,2017-06-28,"Gobies  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Herring  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Jellyfish",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Largemouth Bass",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Longfin Smelt",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Mississippi Silverside",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Northern Anchovy",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Other",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Pacific Herring",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Rainwater Killifish",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Shrimp",2801,13,0.00464119957158158
"513","Sacramento",2017,2,2017-06-28,"Shrimp  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Splittail",2801,1,0.000357015351660121
"513","Sacramento",2017,2,2017-06-28,"Starry Flounder",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Threadfin Shad",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Three Spine Stickleback",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Trid_SB0  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Unknown Damaged  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Unknown Fish  ()",2801,1,0.000357015351660121
"513","Sacramento",2017,2,2017-06-28,"Unknown Invertebrate  ()",2801,0,0
"513","Sacramento",2017,2,2017-06-28,"Wakasagi",2801,0,0
"513","Sacramento",2017,3,2017-07-12,"American Shad",2556,1,0.000391236306729264
"513","Sacramento",2017,3,2017-07-12,"Bigscale Logperch",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Bluegill",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Catfish",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Catfish  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Centrarchids  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Delta Smelt",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Gobies",2556,26,0.0101721439749609
"513","Sacramento",2017,3,2017-07-12,"Gobies  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Herring  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Jellyfish",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Largemouth Bass",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Longfin Smelt",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Mississippi Silverside",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Northern Anchovy",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Other",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Pacific Herring",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Rainwater Killifish",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Shrimp",2556,11,0.00430359937402191
"513","Sacramento",2017,3,2017-07-12,"Shrimp  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Splittail",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Starry Flounder",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Threadfin Shad",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Three Spine Stickleback",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Trid_SB0  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Unknown Damaged  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Unknown Fish  ()",2556,4,0.00156494522691706
"513","Sacramento",2017,3,2017-07-12,"Unknown Invertebrate  ()",2556,0,0
"513","Sacramento",2017,3,2017-07-12,"Wakasagi",2556,0,0
"513","Sacramento",2017,4,2017-07-24,"American Shad",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Bigscale Logperch",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Bluegill",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Catfish",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Catfish  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Centrarchids  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Delta Smelt",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Gobies",2695,33,0.0122448979591837
"513","Sacramento",2017,4,2017-07-24,"Gobies  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Herring  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Jellyfish",2695,105,0.038961038961039
"513","Sacramento",2017,4,2017-07-24,"Largemouth Bass",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Longfin Smelt",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Mississippi Silverside",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Northern Anchovy",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Other",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Pacific Herring",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Rainwater Killifish",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Shrimp",2695,3,0.00111317254174397
"513","Sacramento",2017,4,2017-07-24,"Shrimp  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Splittail",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Starry Flounder",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Threadfin Shad",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Three Spine Stickleback",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Trid_SB0  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Unknown Damaged  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Unknown Fish  ()",2695,1,0.000371057513914657
"513","Sacramento",2017,4,2017-07-24,"Unknown Invertebrate  ()",2695,0,0
"513","Sacramento",2017,4,2017-07-24,"Wakasagi",2695,0,0
"513","Sacramento",2017,5,2017-08-09,"American Shad",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Bigscale Logperch",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Bluegill",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Catfish",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Catfish  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Centrarchids  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Delta Smelt",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Gobies",2708,8,0.00295420974889217
"513","Sacramento",2017,5,2017-08-09,"Gobies  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Herring  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Jellyfish",2708,124,0.0457902511078287
"513","Sacramento",2017,5,2017-08-09,"Largemouth Bass",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Longfin Smelt",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Mississippi Silverside",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Northern Anchovy",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Other",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Pacific Herring",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Rainwater Killifish",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Shrimp",2708,23,0.00849335302806499
"513","Sacramento",2017,5,2017-08-09,"Shrimp  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Splittail",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Starry Flounder",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Threadfin Shad",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Three Spine Stickleback",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Trid_SB0  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Unknown Damaged  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Unknown Fish  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Unknown Invertebrate  ()",2708,0,0
"513","Sacramento",2017,5,2017-08-09,"Wakasagi",2708,0,0
"513","Sacramento",2017,6,2017-08-23,"American Shad",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Bigscale Logperch",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Bluegill",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Catfish",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Catfish  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Centrarchids  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Delta Smelt",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Gobies",2691,1,0.000371609067261241
"513","Sacramento",2017,6,2017-08-23,"Gobies  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Herring  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Jellyfish",2691,132,0.0490523968784838
"513","Sacramento",2017,6,2017-08-23,"Largemouth Bass",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Longfin Smelt",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Mississippi Silverside",2691,1,0.000371609067261241
"513","Sacramento",2017,6,2017-08-23,"Northern Anchovy",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Other",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Pacific Herring",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Rainwater Killifish",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Shrimp",2691,88,0.0327015979189892
"513","Sacramento",2017,6,2017-08-23,"Shrimp  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Splittail",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Starry Flounder",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Threadfin Shad",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Three Spine Stickleback",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Trid_SB0  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Unknown Damaged  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Unknown Fish  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Unknown Invertebrate  ()",2691,0,0
"513","Sacramento",2017,6,2017-08-23,"Wakasagi",2691,0,0
"513","Sacramento",2018,1,2018-06-13,"American Shad",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Bigscale Logperch",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Bluegill",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Catfish",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Catfish  ()",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Centrarchids  ()",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Delta Smelt",2425,0,0
"513","Sacramento",2018,1,2018-06-13,"Gobies",2425,2,0.000824742268041237
