"Source","SampleID","Regions","Year","Date","Station","Analy2","CPUE"
"EMP","EMP NZ060 2015-03-13","Sacramento",2015,2015-03-13,"NZ060","Tortanus",5.2
"EMP","EMP NZ060 2015-03-13","Sacramento",2015,2015-03-13,"NZ060",NA,11.03
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Acartiella",196.57
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Barnacle Nauplii",11.37
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Eurytemora",142.96
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Pseudodiaptomus",245.31
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Sinocalanus",43.86
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060","Tortanus",9.74
"EMP","EMP NZ060 2015-04-13","Sacramento",2015,2015-04-13,"NZ060",NA,0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Acartiella",68.11
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Barnacle Nauplii",3.49
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Eurytemora",20.96
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Harpacticoida",1.75
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Pseudodiaptomus",2603.73
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Sinocalanus",15.72
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060","Tortanus",41.9
"EMP","EMP NZ060 2015-05-13","Sacramento",2015,2015-05-13,"NZ060",NA,0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Acartiella",1210.59
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Barnacle Nauplii",8.91
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Decapoda",85.58
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Eurytemora",14.28
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Pseudodiaptomus",1743.69
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Sinocalanus",69.54
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060","Tortanus",124.8
"EMP","EMP NZ060 2015-06-10","Sacramento",2015,2015-06-10,"NZ060",NA,0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Acartiella",1186.73
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Barnacle Nauplii",22.51
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Decapoda",4.09
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Pseudodiaptomus",227.1
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060","Tortanus",98.22
"EMP","EMP NZ060 2015-07-10","Sacramento",2015,2015-07-10,"NZ060",NA,0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Acartiella",2528.14
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Barnacle Nauplii",12.15
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Pseudodiaptomus",111.41
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060","Tortanus",174.22
"EMP","EMP NZ060 2015-09-22","Sacramento",2015,2015-09-22,"NZ060",NA,0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Acartiella",4188.78
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Barnacle Nauplii",18.26
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Calanoida",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Eurytemora",20.88
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Pseudodiaptomus",62.61
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060","Tortanus",10.44
"EMP","EMP NZ060 2015-10-21","Sacramento",2015,2015-10-21,"NZ060",NA,0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Acartiella",3314.82
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Barnacle Nauplii",2.01
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Calanoid Other",12.06
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Calanoida",2.01
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Diaptomus",4.02
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Pseudodiaptomus",108.69
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060","Tortanus",8.06
"EMP","EMP NZ060 2015-11-04","Sacramento",2015,2015-11-04,"NZ060",NA,0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Acartia",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Acartiella",1327.4
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Barnacle Nauplii",8.08
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Bosmina",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Calanoid Other",19.38
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Calanoida",3.23
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Daphnia",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Decapoda",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Eurytemora",109.96
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Harpacticoida",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Oithona",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Pseudodiaptomus",63.06
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060","Tortanus",12.94
"EMP","EMP NZ060 2015-12-04","Sacramento",2015,2015-12-04,"NZ060",NA,0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Acartiella",132.14
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Barnacle Nauplii",31.33
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Bosmina",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Calanoid Other",24.48
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Calanoida",4.08
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Daphnia",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Decapoda",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Eurytemora",517.64
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Harpacticoida",1.36
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Pseudodiaptomus",16.35
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060","Tortanus",19.06
"EMP","EMP NZ060 2016-01-06","Sacramento",2016,2016-01-06,"NZ060",NA,0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Acartiella",5.56
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Barnacle Nauplii",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Bosmina",297.56
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Calanoida",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Cladocera Other",289.2
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Daphnia",69.52
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Decapoda",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Diaphanosoma",2.78
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Diaptomus",111.24
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Eurytemora",945.52
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Harpacticoida",8.34
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Pseudodiaptomus",83.43
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Sinocalanus",50.04
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060","Tortanus",0
"EMP","EMP NZ060 2016-02-03","Sacramento",2016,2016-02-03,"NZ060",NA,5.56
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Acartia",2.58
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Acartiella",911.92
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Barnacle Nauplii",6.47
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Bosmina",18.11
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Calanoid Other",15.54
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Calanoida",2.59
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Daphnia",19.4
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Decapoda",0
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Diaptomus",7.76
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Eurytemora",1365.92
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Harpacticoida",59.5
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Pseudodiaptomus",213.42
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Sinocalanus",15.54
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060","Tortanus",0
"EMP","EMP NZ060 2016-03-04","Sacramento",2016,2016-03-04,"NZ060",NA,12.94
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Acartiella",59.88
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Barnacle Nauplii",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Bosmina",536.36
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Calanoid Other",14.94
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Calanoida",2.49
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Cladocera Other",558.8
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Daphnia",22.45
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Decapoda",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Diaptomus",9.98
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Eurytemora",5109.08
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Harpacticoida",2.49
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Pseudodiaptomus",5710.32
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Sinocalanus",1556.67
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060","Tortanus",0
"EMP","EMP NZ060 2016-04-15","Sacramento",2016,2016-04-15,"NZ060",NA,52.39
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Acartiella",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Barnacle Nauplii",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Bosmina",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Calanoida",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Daphnia",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Decapoda",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Harpacticoida",793.44
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Pseudodiaptomus",2380.32
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Sinocalanus",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060","Tortanus",0
"EMP","EMP NZ060 2016-05-13","Sacramento",2016,2016-05-13,"NZ060",NA,0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Acartiella",3752.48
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Barnacle Nauplii",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Bosmina",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Calanoida",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Cladocera Other",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Daphnia",7.67
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Decapoda",3.83
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Diaphanosoma",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Diaptomus",3.84
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Harpacticoida",1.92
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Pseudodiaptomus",1995.06
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Sinocalanus",235.74
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060","Tortanus",3.84
"EMP","EMP NZ060 2016-06-13","Sacramento",2016,2016-06-13,"NZ060",NA,15.33
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Acartia",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Acartiella",1785.17
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Barnacle Nauplii",1.78
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Bosmina",5.34
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Calanoid Other",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Calanoida",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Cladocera Other",3.56
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Daphnia",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Decapoda",0.89
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Diaphanosoma",0.89
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Diaptomus",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Eurytemora",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Harpacticoida",0.89
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Oithona",0
"EMP","EMP NZ060 2016-07-13","Sacramento",2016,2016-07-13,"NZ060","Pseudodiaptomus",691.44
